bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
3,74.44112458371345,1598.75,63.50367104784114,3,84,87720.0702328888
3,27.96927921306199,1984.47,201.41048056775665,20,46,89930.78970955947
3,91.11035672155543,1044.04,46.72009013059945,21,12,95795.37067914952
3,155.88040701143703,1874.11,197.20932646907863,3,16,93663.23064193787
3,43.09695146554907,1824.44,241.3394169146526,16,25,94130.59799179295
3,74.82222907498648,1489.89,134.069233679369,19,19,97056.83437046868
3,161.98833024726835,1157.55,122.88725429854011,3,36,96917.13107485656
3,83.03528624060432,522.13,67.46928891188456,14,97,96008.61935378064
3,131.38958765824827,168.65,-24.801174983524504,18,77,99717.95276471012
3,47.21079532477711,1855.37,242.5652674942159,4,11,94281.5063963217
3,62.25979732756693,496.6,130.01741236304946,19,32,98056.60567277181
3,113.45370666554724,967.93,122.20286860585144,12,85,96939.9262163681
3,73.66612508605607,1891.54,173.90287160038227,22,72,90968.55087895563
3,79.92755984933913,1596.35,120.57680923228574,1,71,92066.2559688476
3,130.38975685961557,312.29,-3.2184111574543763,10,18,99578.22121156054
3,107.05919047934093,1016.6,177.03582912733276,12,31,96701.3640939999
3,125.24264349480322,1113.08,170.89795213645118,13,55,95698.41606831184
3,157.31025833107705,1871.49,165.25102556052252,24,52,95285.16546554421
3,54.14467457983591,789.74,-7.919926483556182,18,64,93241.14095633593
3,67.45270608918044,448.63,-101.22389349544936,20,36,94585.2880375731
3,174.41943070215405,581.8,-1.8093330132139869,6,84,97334.7155507282
3,131.92563367282386,1268.97,107.67628020024404,15,1,96530.43481883401
3,88.99302515189609,1740.66,226.69385172215007,14,18,96806.8375898021
3,71.27677417865827,1860.23,134.83788954711093,8,20,90124.83902114426
3,157.2652658442094,25.01,27.491672817025087,20,16,100921.963597405
3,79.07782165577848,1810.98,228.14724808242164,21,44,96395.76642937993
3,108.24126093725036,904.64,87.8444158428024,9,10,97288.22632516624
3,52.846976044296994,1645.17,140.94290656055793,19,46,94687.24149103998
3,120.24508735983704,1026.09,26.90992428806959,16,62,93429.44509692938
3,116.04911042400558,900.02,20.878034589778345,20,11,98457.23981975473
3,73.34279676426809,1560.29,161.23108172079117,21,18,97374.82168234617
3,138.33003203379093,1487.25,123.80712333995363,15,45,94144.80412758293
3,56.98160700267566,1758.14,164.35916588266508,14,23,93187.56479966146
3,150.53410801174073,385.01,32.28701421518764,24,66,99238.92294848018
3,155.26477802521254,306.61,60.80210246793253,2,15,98795.82994955324
3,101.99614156024737,58.3,-33.98737057147226,3,6,99643.86952479277
3,114.40063250950496,682.14,44.61356782084165,24,75,97755.41954285052
3,90.02177370145498,255.97,117.8464114316572,10,95,97855.09718232608
3,39.17767251350119,1723.07,115.08699308071144,15,61,91032.73853893549
3,46.06645495885935,1534.6,124.03522845999488,9,43,91954.32222062722
3,110.52597562044784,941.46,55.262064901071525,14,13,98337.20834048965
3,37.124910678191085,1486.48,156.0222681203625,16,49,93841.45492273755
3,115.53955804820552,1230.98,161.90781612210347,14,87,95774.61218194937
3,13.332181791315708,1807.41,137.75631907069453,3,23,89043.73977754352
3,62.02312018355496,1508.91,114.23118294476572,14,7,95766.85555809073
3,43.50982971671953,21.25,-12.036580265151516,22,42,99379.45693307277
3,56.20961418964329,344.42,57.48948917374789,5,15,97236.62578887108
3,31.29067295212401,965.44,49.91983487449024,23,20,96558.4166676054
3,174.5457142281818,320.68,10.063201701437045,7,59,98377.79618516262
3,20.173468370592616,1253.8,-5.767693575650768,9,13,89291.74772116379
3,74.32353767008755,897.62,11.698549525250726,23,66,95169.59781365568
3,23.36901671386202,70.64,0.7354121990355891,8,34,95985.52202242141
3,127.21785356288402,287.43,70.76190866015607,12,43,99661.34329472319
3,65.10039924420968,1171.75,120.21128916509312,24,85,96963.84987096646
3,112.51717547098193,1242.73,56.90727716663502,8,32,93482.46148261154
3,81.90575746077118,1934.55,104.0966895936029,1,46,91189.01623559732
3,152.91299506392733,591.9,62.00500464490843,23,86,97847.14309077669
3,118.36341255794264,1522.09,54.3479178873578,18,73,94352.23783488205
3,40.22728038097166,980.76,141.56474093584444,11,92,94952.33286956965
3,54.13773897719842,1941.03,177.88750958250893,20,13,94133.07606914279
3,100.17123600986824,1206.3,28.200992038297088,6,22,92404.19280312152
3,126.66324968522304,46.39,-44.12259294209348,2,91,94306.9132134139
3,115.34578033977276,1835.33,128.96413403844386,11,80,92048.32237281633
3,157.48486030987058,1940.18,135.95657448882804,20,94,93365.51667302311
3,75.00114262328603,1025.35,17.784849588925383,3,88,90249.75753207551
3,78.20222152410226,1142.93,59.13057390055775,23,91,92617.93609248794
3,112.06792986190794,1290.65,81.93842219297869,1,34,92298.4783461779
3,96.85503371094306,1805.16,126.9001122194781,18,19,92758.14698235993
3,122.91989561996176,1173.04,161.97143124666903,15,65,96266.53299940738
3,129.7481617767119,1801.46,167.37279014136072,1,90,89681.96616484493
3,100.4000747470989,1399.63,76.30383912812238,6,40,92447.18621007726
3,99.06413155003048,1706.12,136.81971970229387,8,10,92957.96880575316
3,160.77341099129086,1425.93,84.35584513443078,1,70,95239.3533097558
3,124.98007272695352,1791.84,146.26526704941213,24,46,93971.47604837833
3,52.03272571128272,1160.75,148.24295765706916,8,30,95131.47427994967
3,14.507698185187747,1841.69,178.36563903060627,5,77,87555.76438044535
3,83.27353800661179,1565.15,255.1435590764033,7,90,91323.25573952781
3,20.0905864235089,477.71,61.790271288374,21,41,94569.28622553265
3,111.41283777111258,1254.94,67.26487450114465,5,83,91825.94069964683
3,73.39380224102237,675.4,101.27303654072236,5,55,94166.06059033406
3,46.27443093934584,537.73,102.3922608571268,21,83,95432.82813535933
3,132.23404140638206,794.48,126.2115495721972,11,37,98450.07436391868
3,131.51731641945736,787.96,16.20435234824543,7,19,95565.7985057903
3,65.24916229342529,752.67,60.358429274258114,12,75,96055.60692981299
3,120.75009027304348,558.74,106.87719784142264,7,1,98752.95625419432
3,107.39432791001651,91.09,-76.03834794369706,16,26,97717.48102744727
3,65.9826611271016,1785.45,135.71966194889808,21,92,92246.29626120307
3,100.02739724444356,279.52,-46.19008427134958,5,45,94815.55854920408
3,136.31696907608983,1023.92,45.524288505149336,6,69,95369.27417445189
3,94.29277692695251,64.53,-44.81515763719031,18,8,98635.19728914282
3,21.60558055670224,956.32,148.59729162717173,2,26,94150.13128328271
3,97.04457769541264,1587.4,131.1390982545625,13,58,92653.44886122376
3,116.06707861756912,1898.16,127.66662093291086,2,82,88411.74711635883
3,52.15103627403125,1313.32,66.41851343077526,19,11,96284.32686368265
3,154.24967593859833,1945.53,182.18105824357653,18,14,94908.29961719504
3,92.37143918937625,1977.82,177.44701863296663,16,21,93766.24793551315
3,55.568163897181925,676.79,128.11481873367134,1,23,94024.2811091835
3,113.53461718249528,742.02,91.78263479286512,23,84,99513.41431437776
3,65.82914128138947,912.63,10.546811096748115,1,59,90445.84076321585
3,9.960238680738644,274.6,-6.7350353795634135,16,64,93158.44865418441
3,146.80003067876308,1151.79,157.16472560354885,19,97,98728.02838307328
3,71.8142168689513,1949.4,144.39186511493114,8,51,90246.81413476536
3,87.120234064779,635.02,143.88040874618545,14,76,98551.70986368408
3,152.85375973383088,968.11,32.21542843376266,17,40,96673.93815273099
3,113.71369701071892,577.21,80.57956765203951,18,6,100477.15616834123
3,108.72349385568364,278.38,-18.00657766993208,8,17,96598.19191096938
3,142.2714647190213,1996.14,154.17284335268215,16,42,95014.95610598952
3,71.71262967938915,1413.5,182.1440824115573,7,91,93923.04288004246
3,148.91680906908763,1489.08,127.66384185807416,19,23,99071.7811311786
3,81.73716859025502,1990.54,219.82121225570532,4,9,92453.28077662224
3,182.01777228655044,1520.1,160.47352974573997,19,36,97839.91105912259
3,67.41011704828898,606.07,92.23958417811504,19,22,96418.78231437702
3,103.11592735223527,656.26,14.653989445724328,12,1,97474.15670357499
3,110.89192603059855,859.79,66.30238008979995,4,42,95146.91668755095
3,90.30084462780194,621.9,77.18363090504351,7,7,96146.22543222486
3,94.73981505779216,1519.46,94.29775636531696,10,37,94643.74644808186
3,96.12444384676076,1578.52,223.54180216161643,12,16,94214.75998260005
3,127.82101959579674,1769.46,120.38999789224329,8,84,90745.16897433251
3,45.04274366547872,1275.28,99.77502115311025,2,12,94323.00561631634
3,93.70306842303188,273.02,-25.75615323971188,22,38,98177.48171032127
3,86.49866113024541,1829.59,57.49769673806557,18,44,93609.07180762221
3,48.21372888313034,1032.42,182.7637261287464,14,76,94221.57656832371
3,135.60798549948527,1859.69,157.15515315484762,3,87,89928.19073261827
3,86.38146277464544,1429.95,106.299758079223,24,55,96650.48205963738
3,38.5731917573045,1257.91,103.27614691646006,3,32,90748.32195154834
3,144.407631835272,1478.26,204.0365986098218,2,0,97709.93850803864
3,156.20423903848462,1756.79,109.85576959677913,4,44,94535.80763715744
3,60.66262022109663,866.49,111.96249328825412,8,44,94372.83533482067
3,108.99584330564134,85.41,-13.502512427473816,4,9,98895.69011126977
3,53.55151369738364,1520.7,107.0294572230845,2,27,92641.14094282035
3,110.86675479950289,1150.55,131.9024106260091,23,35,98416.39366376499
3,61.95748491399669,1742.05,206.1965286871348,15,68,92399.67808795325
3,64.34880003801672,719.87,39.093152486004215,2,46,92473.41571543744
3,136.75335383508923,1821.16,125.46194201625951,23,1,95202.31604697462
3,66.32782839620917,640.42,-0.8169873661013654,23,51,95285.83108128299
3,89.78005533480714,1894.49,225.6792883364188,9,32,92147.49481687433
3,83.52920746487297,200.79,-10.691699740305904,17,37,98435.04957447323
3,79.64374124148506,1089.4,5.58946363622745,9,7,92848.50118003367
3,130.00028741846728,1410.87,197.4759069198073,6,46,96194.7015345997
3,67.14617103373654,1553.18,71.29322490235289,19,20,92488.01640238991
3,63.39838399380128,1161.33,143.49272656295307,4,16,94375.89060247841
3,109.58863697405728,1029.97,101.86873233337624,7,61,95085.75793023285
3,158.8205794185458,1734.36,170.4881716107639,12,32,96490.79404291394
3,25.608864701209235,497.44,15.550836234433898,9,90,91239.15961018653
3,171.28477146840055,37.08,21.616773011231803,10,42,99957.0215306179
3,60.25832222116882,632.09,-26.50089464421186,18,75,94557.81954061578
3,85.38264454638144,1841.88,195.17108743699063,19,12,95220.61929084221
3,102.99013452076473,1651.94,226.525102076608,17,17,97825.99934142083
3,94.56557545071372,1872.32,212.71015987131628,21,94,93047.32725353114
3,162.92835592427846,1677.64,50.01059573066395,20,22,97285.86752127379
3,81.45908399380279,25.14,-46.94785011364241,11,82,95873.95198017615
3,89.03471673862107,1233.68,101.64145390125964,23,75,97189.94176760007
3,103.25229045406157,1263.76,138.08526524699664,22,48,96362.12875367503
3,152.95205768612485,246.36,16.839766316988744,19,14,101209.45214246609
3,123.50358422274716,782.68,45.78048064447511,6,58,96606.40433672705
3,169.53990940288816,854.89,106.70511538461464,2,23,97949.80026295659
3,33.83082096963611,432.65,97.14608831124832,7,36,94589.73203393898
3,45.88252434705974,102.02,-2.432900359329869,1,50,93542.81244844763
3,22.022986637995068,431.54,75.28509336926197,12,48,94492.17265994917
3,96.92265527004926,943.88,-44.00333725947374,10,11,93790.01305957884
3,66.54611064663857,47.45,-42.60496930543646,4,78,96454.68659714347
3,110.5261375460095,1953.52,159.75385314709953,4,35,90130.83868081169
3,109.0918880817581,1984.04,154.1352889622687,21,57,93603.45413847099
3,102.75285655939344,1741.48,173.37311087022272,14,24,96404.13994551933
3,82.41886387354104,1001.43,140.816227374913,10,51,96447.65297287272
3,81.92202609310078,201.66,43.48285130141942,9,97,94569.82643713505
3,114.53435620820412,355.54,0.8873264122472087,22,89,97648.1800990791
3,175.8807046527583,1393.86,49.30899547479069,3,60,92029.49206368328
3,33.84856748531648,285.06,53.50360602894435,1,8,95833.85537819547
3,69.11518007026658,235.59,-70.7057369835006,2,79,92492.8466280544
3,83.36182437346983,1716.36,187.12426417032145,17,66,92508.0733311447
3,134.73828393173062,1261.5,104.1125458934966,4,17,94191.68478577456
3,60.29701931554368,722.26,6.211650603088557,12,91,91811.08685140422
3,111.63583431085834,1987.78,193.26306562333963,12,71,91218.87175123749
3,80.1074945358121,221.84,19.82179486704995,13,9,97948.70171223895
3,27.75746384184032,1434.2,127.24813535418764,6,71,90985.547454871
3,141.28229974097957,1607.07,140.42513517363028,12,5,96884.28064364474
3,142.64833150699286,1332.38,140.8904054213071,7,64,96862.87933178392
3,74.21537435861548,1631.2,193.02970109792545,16,86,91502.95130365365
3,39.42243053378284,1656.7,173.9337599241926,6,39,90766.37057379127
3,156.59478432218754,176.54,66.49525949111548,10,70,100136.22165691154
3,119.54690104469312,1657.06,146.92841405760967,15,42,95613.92699636443
3,130.9138445031328,1921.24,253.8345662115987,10,82,94408.17080113129
3,176.22840745070835,1731.09,184.3535911064911,15,19,96519.11712239595
3,142.0288401967961,100.98,-18.09650148413884,18,50,98358.40746804379
3,140.0268341775379,1843.36,111.20764716327972,21,13,93983.7910040089
3,122.94474053564484,499.45,55.240340186704,6,79,95771.75234634697
3,88.80392616642331,88.12,-57.39527614613004,19,52,96328.09556555853
3,131.97754212928507,599.26,5.264601622162573,10,67,97208.47212976107
3,118.3330752606311,916.06,94.39975401867996,1,71,93394.45508404373
3,34.969812447250305,507.7,15.298627685902291,13,24,94092.50722760987
3,132.54696185442302,151.97,-32.98851201134612,4,40,96161.51526777894
3,44.07477052889385,1640.41,145.91314769558008,15,75,92589.17512313247
3,143.07315110932876,1142.37,106.44719495518947,2,6,96752.3406492708
3,137.80350128606386,289.23,15.73899873906312,4,78,96915.68611205259
3,111.55797402858292,1946.11,156.27255404703556,22,40,93952.55311727506
3,115.50306932116844,513.07,88.90843643562243,16,3,101498.45069513441
3,78.93629016242983,990.12,106.23216756434138,3,40,94510.24842682807
3,104.49761286594602,663.89,48.5787943902652,7,12,95386.14616792696
3,71.70058122996909,1527.42,260.68389667576827,11,71,94909.71614803508
3,161.11437622862144,389.81,44.77448684642066,7,91,98674.00456484797
3,53.71007455870458,771.01,125.99115668386648,10,38,95186.86110036232
3,130.3054072287165,389.19,6.9780498434121725,8,14,97659.4611748198
3,78.09076600079251,566.33,-17.177347360400475,24,0,96218.89490233822
3,86.52388613087169,1877.87,129.42047421782678,5,8,93929.7900251997
3,116.50394310727928,1644.05,134.5640108300944,15,69,92314.82118845254
3,51.58415368945025,311.96,3.245989513524144,19,40,98799.84572244616
3,135.8311055344335,749.36,134.26170911613968,2,64,98505.62066951761
3,75.54569878393161,143.22,6.887743895194598,11,80,98339.98675916286
3,123.99724270564492,1325.1,142.33244387205698,12,69,95679.90906175104
3,118.139187378873,1407.62,124.36174219835549,6,32,92607.73466114368
3,34.72299924561656,1358.26,100.56568336334162,16,78,93077.60723168537
3,139.21571753560613,680.96,63.18620067267575,10,65,98174.79822602065
3,106.22910425666576,1651.44,234.3321734885366,21,69,94882.24312396126
3,86.6148981517421,1619.92,107.39537041315924,15,83,93817.4372272435
3,81.98690334580559,1887.89,208.2596225279776,18,4,93903.83023355599
3,66.01345093456759,1936.36,122.97203741871088,8,76,88420.41999783734
3,151.8517984468172,175.55,-7.181822113471947,22,40,101710.4887490159
3,127.39439971475294,872.88,78.73836029772917,10,44,96203.1337622421
3,83.7874588209761,951.37,101.94205448634952,4,88,92221.84511636297
3,58.42163483286696,1339.65,194.7249313986907,3,32,94773.48545758292
3,109.40614740105788,1454.34,128.3864679267732,4,87,92719.15728033811
3,124.2960041465838,757.27,25.97351967320367,20,68,98063.56697484589
3,149.99634200257134,1474.02,165.16389865253848,9,7,96437.40937695181
3,139.79466918478218,1264.77,95.6208095542122,2,2,94699.33012461214
3,68.22502138865353,366.6,44.92807854659177,16,60,97534.74283712113
3,110.83151646470782,1138.86,96.6862780231124,21,22,96815.08893206203
3,35.354358836930714,27.08,-94.73564256434112,10,89,93811.36682328634
3,78.36359631330645,576.7,77.31795927969866,20,69,97385.84299594804
3,114.47878806660636,642.86,87.02580034106494,1,82,94892.90918422455
3,146.35212958935898,1446.68,176.53143841543027,19,79,98207.30073325668
3,74.7078883921331,680.61,151.27803812301138,17,71,95310.7766204488
3,37.07715393955975,476.37,-16.881888673173783,20,68,94367.54895285127
3,79.86515922445936,67.37,31.88867221408797,17,7,102015.07245045085
3,134.40116796676864,93.82,28.90854983204777,1,22,99135.21537863783
3,169.74754535185326,694.49,41.550000359608894,6,67,97180.06500751025
3,158.39990021049618,159.58,34.217511822488945,23,53,101262.43590720306
3,125.83745770777531,1158.69,129.2644477555983,15,59,96475.40989098238
3,157.139781381535,245.76,-38.81579149885985,5,17,97500.17281116778
3,38.86852860925943,1995.41,191.8980380638216,10,35,92534.33312886272
3,74.0281670395286,771.83,23.56548469976923,23,73,97627.52887941513
3,153.14174571056807,1496.95,102.1326750034705,15,53,96441.65526002465
3,55.01878499759541,1753.77,69.10205924056748,17,91,88835.70467960346
3,142.4528267352899,1076.54,73.22055372487605,10,71,94140.05846704327
3,103.03761597555848,1368.86,113.01886642632614,22,81,96198.1813880608
3,139.36566982732108,1669.62,177.75864336481953,24,96,95775.46480743837
3,96.80544935864783,814.12,73.31579633355535,18,3,97849.84756040532
3,58.24923160416911,1514.22,59.16539246001607,9,97,90817.90968287684
3,115.21675671913502,1993.14,222.49000284421336,3,65,92242.82852359
3,102.98300727950487,871.47,72.50296882249538,12,66,95927.09202156198
3,73.73814421589597,1921.44,197.3481295214829,22,80,93894.17707264156
3,168.38062467562813,626.56,104.68720592298504,19,46,101401.72825437994
3,26.05073912333329,1868.91,239.33213744845173,2,90,90377.277351667
3,95.47259595859862,1641.84,245.82694946825077,20,26,98030.87604728283
3,130.44020946997458,1458.01,127.6089620664166,23,48,95386.10111761739
3,34.00001589080636,1560.26,155.97962230468266,23,90,91964.53194191615
3,113.77679215040008,1610.68,91.043145459161,20,21,94410.77146202396
3,103.83405010469448,1480.73,186.34570850176303,15,35,96443.07013071218
3,107.64854075770056,1711.61,94.80052777141152,20,10,94338.79711432155
3,92.83523357201686,1546.05,48.88191556847895,16,75,91985.26888244203
3,18.59936711434369,113.2,51.70730026701959,15,18,99066.61456019571
3,37.17352286730533,1079.15,71.03867375260924,9,34,94324.15964110952
3,102.00545969982788,1251.7,151.53336406711202,22,0,98662.64934247237
3,125.9495211940345,1981.53,198.7414324673084,7,56,93022.16983086558
3,34.8497385785913,1733.72,74.53466744881456,13,85,90907.4236748683
3,120.8432194231832,302.87,-108.72566821613074,14,10,98963.12061784219
3,141.76439289049077,1977.95,123.18541264536404,13,64,90963.88488961139
3,127.66233865639056,310.08,28.731774349043224,19,90,96937.22005577938
3,129.61913125138443,82.32,-53.680016734738594,18,44,99116.20490203274
3,53.49969194734262,1451.51,97.99782753256434,4,93,91644.42007017811
3,114.6283335519522,293.64,-46.51943652986627,17,66,96551.7195063493
3,163.3367876258881,1948.12,183.8246979898462,4,60,93263.65186197206
3,112.35587358772592,344.82,35.575096351816256,13,44,96847.86053632823
3,45.23005977983933,806.83,48.545068797618335,13,57,92470.26768070942
3,62.02675064262468,1116.46,170.33466506568712,10,11,95960.0138434291
3,132.1703995906673,110.79,84.85685136597817,14,85,101298.78610919084
3,59.13621066654069,1598.78,172.15356012682255,12,12,93632.56879782182
3,126.61734650791573,1933.39,84.01654092666277,5,82,89420.04467418912
3,51.959062259608665,1405.81,71.28839263971952,10,16,90931.8155321767
3,29.131225398071983,1364.1,143.1255165541624,16,33,93942.17863478564
3,122.8537537726096,796.33,40.24182098777053,8,59,96039.74809515534
3,104.36501318805072,1465.97,107.58272841440882,20,68,95326.21522527997
3,138.94539725763556,1696.02,197.590169729403,1,57,92340.34938640817
3,33.1624236280856,263.96,49.30014109462087,23,40,97383.48053197894
3,112.87001931224864,636.57,122.99902169069745,7,80,98422.47351419431
3,54.65023702115484,659.34,37.88013516767614,11,44,94902.94834756624
3,94.70917063448076,1156.83,172.87597102234486,21,33,99609.10885542311
3,72.0749116153412,1658.62,121.56923764577569,23,80,93868.09712485905
3,58.35867564629815,1017.44,166.54417450693816,11,73,95639.01588165527
3,124.54615565201884,1998.02,185.1135321808389,2,25,91091.70282607235
3,79.41516398441806,852.23,33.6752126445196,14,51,93960.70445104007
3,94.95248452396834,1845.21,84.50792461732334,17,7,93634.59233035479
3,147.63719984775943,1284.37,100.51968425691533,2,66,93370.19980606477
3,102.16897469448558,96.59,-4.118534899771946,12,31,98167.34744838934
3,117.54697576786188,1256.83,155.9977955061226,5,55,93081.19208366773
3,92.3142741934932,1686.64,146.26807485958966,10,37,92315.53122539201
3,77.21670984390228,1174.19,84.05550107107777,17,26,94266.10344257171
3,38.58263553964326,32.69,56.79397364737682,18,71,97588.26779801492
3,78.79396356458946,529.09,36.376771936492425,10,63,93794.93695503456
3,101.45751103677908,1331.16,90.99230918865484,22,43,95370.23351899476
3,91.315483534029,1658.67,178.01074586462866,7,29,94944.05693091883
3,96.1947645003106,1959.48,151.86178905763666,1,2,91759.34704858967
3,125.67591336248896,1827.38,197.4043070845757,16,64,93839.76060317655
3,32.17908113219989,191.17,-12.64055558915972,19,31,95047.57225191587
3,91.2552394450508,812.86,62.009440851481024,1,17,94819.7471096259
3,61.64510607418718,773.27,77.20314877941331,12,34,94647.00889059849
3,96.263424740221,1073.44,77.90328398678471,8,21,94646.10311204079
3,66.78211565823688,1028.99,91.93652653213051,13,47,93255.26595552528
3,122.35892665005758,372.03,74.256298462003,15,31,98643.93195193115
3,118.80292921546692,800.31,92.55798956600236,18,11,97958.61870695301
3,78.44589675587842,1234.8,135.18049250173118,6,59,93876.00843998586
3,122.90628934497978,71.27,-25.35722193096336,7,79,97502.99489446281
3,86.50585773804453,27.55,45.1209884137184,19,93,97079.26227483188
3,148.69950100601574,1850.19,199.9952170254541,2,7,96384.21315221331
3,24.76780356506751,272.76,74.76935961308124,15,96,93811.1207620845
3,97.64935420643008,1872.9,132.2427083906949,12,44,94343.24183882459
3,65.36687864923412,478.33,34.42677016592714,11,15,98646.63667577057
3,73.07137932402979,551.99,81.35579512302002,8,67,95078.90858925402
3,118.277289196546,1303.01,86.83014412914343,3,85,91018.76256323041
3,66.01291900949907,647.16,46.93827651180218,8,5,94086.11632655561
3,47.88809831724381,1085.03,193.94298687297635,12,57,94651.5245723552
3,120.33016377985317,273.04,122.16165061339068,9,17,101817.80254084052
3,95.36671962115796,101.93,71.17072749136801,5,96,95742.88876525784
3,106.12513356137408,1270.07,161.2355568124884,6,37,96788.87420845882
3,135.42163093064346,402.26,-14.75915747525648,13,53,96864.84311194491
3,130.00523623778818,1184.0,132.1881115713061,21,29,98786.46704055002
3,154.86826068446186,236.51,3.3300702467057377,7,87,96275.84989168198
3,118.3982149755031,1847.49,113.34550511973164,4,0,91118.54737555678
3,26.533460479636823,1996.14,154.202308070434,17,14,89906.50007777772
3,113.5329831792742,1450.18,136.29945370231732,2,63,94602.62600059563
3,127.85463102150936,818.21,46.27112128506669,3,67,96334.88646319712
3,60.66628700198409,266.72,-3.535171285342006,2,80,94911.84528804122
3,61.11990635609168,547.6,88.88607492114872,8,21,96446.07727643632
3,116.73917193265278,1352.47,128.9276242561616,3,70,93080.06097676518
3,16.976232764395977,1157.9,115.8839039831159,1,45,90158.45216124092
3,49.235043603300696,760.43,74.03231984481492,22,31,96848.49224403541
3,52.237739180988285,1773.47,125.82714283141746,3,20,91251.05752843205
3,43.47961304136812,1570.5,72.81640410196559,4,66,89314.04205632344
3,128.14632312189124,1474.06,148.1936355210239,24,54,98427.31699687167
3,52.86617886883022,1097.81,73.45106839372781,10,93,90573.7915236731
3,41.96101715239982,1542.57,38.29218657070611,21,82,92436.3230451587
4,49.54862442311183,1054.87,75.30993710174236,13,63,92537.50581539905
4,151.1323003034777,1991.84,124.6547029329688,8,96,91118.80662108766
4,164.2007786303459,22.0,36.912511715387765,13,57,103208.32041113201
4,130.42011908717927,1300.81,143.154161362017,10,14,97387.71541799296
4,61.03358535965618,733.15,90.82815724192346,18,2,97590.35676032532
4,179.7236058264917,583.53,19.26561909206545,21,36,100643.66165391204
4,24.35884935039704,424.33,74.7672790931077,20,24,96034.99798582587
4,150.0499453887812,1222.0,125.96248915670364,18,45,97172.82871406793
4,105.56430971622086,764.75,48.33477307800902,18,50,98664.55717378255
4,168.07818134002522,939.32,61.87192839307415,21,66,97107.7366721846
4,128.74418484953148,445.38,84.71960764368501,10,21,100633.05574105674
4,167.85813112645394,1718.53,130.98749715181708,6,66,93047.8676365848
4,39.407105889911286,1529.87,152.8711236763139,24,14,95335.73847324133
4,146.68920620280136,1215.18,161.0640493406392,13,69,95919.82287917292
4,203.8273381529608,690.09,157.57523127785544,22,2,102642.04538635071
4,118.75137442831024,397.84,118.99925622188648,19,17,99679.82411102985
4,25.879121164321617,1917.29,217.59723821045148,12,26,93741.82645042212
4,27.18171202168994,277.27,-50.341267578569365,1,7,93493.82254856196
4,61.61635368319451,1523.81,102.69047852910144,1,32,92967.25432362844
4,113.0144134016476,1849.7,139.0686406263732,22,61,94768.03471998824
4,15.992810450392524,434.76,121.78589162826604,11,94,96450.46542206348
4,210.01367221478264,1949.76,140.51250295139545,6,90,95646.59348142205
4,105.43596017030184,1608.84,164.10391885491845,9,79,94754.5783812775
4,87.59621573741359,1663.38,154.7475531628656,4,5,93553.09561596764
4,122.9908448627528,1549.85,92.73013952812278,20,84,93165.0889550572
4,136.7873109084954,1237.77,130.4905004809692,2,38,97123.63022244367
4,177.24584855421566,1700.41,172.95170430987463,16,8,96057.51699556189
4,90.87307525371132,107.73,-53.09304408707507,22,57,96624.49906567298
4,158.77615160289417,978.48,149.20707235267048,18,7,100360.64612128853
4,78.29134227652852,1169.68,0.9456985572406182,22,86,94684.40762305656
4,50.675532466661735,920.43,53.30084235450189,3,94,89921.63656765368
4,130.58269479256697,286.89,74.41861469327878,13,25,102067.43833202502
4,113.36995662236778,1540.06,78.94250832629805,20,76,92589.95074242115
4,182.81578871521995,240.74,39.1798959781015,21,47,100842.93556560029
4,146.7524332657732,1749.64,92.64958058622852,17,45,94323.05506961467
4,26.069113412279748,557.32,45.50759277778884,14,56,94321.97514351853
4,164.11607115185384,215.62,-96.28285565861002,17,30,99108.0527030516
4,34.67684779025137,304.5,-14.72358508565041,16,49,97516.4073320271
4,180.24387350425445,953.71,8.687827642285484,16,56,99534.06716041657
4,98.04771932001914,1460.3,111.33881289367496,1,18,94893.84504683205
4,120.16383063884544,947.01,64.46933020891714,11,60,97039.3896630209
4,95.03561766582004,521.54,13.255391434543007,22,32,98194.27739593392
4,138.5168744475078,1253.53,152.71335982833727,11,32,98978.10076077789
4,166.4673125508701,50.82,-39.77018019357189,4,5,101069.32015178778
4,167.9667776575308,650.58,90.27153365945256,6,38,100137.94843914872
4,223.57691051089108,640.63,139.1204884979431,21,85,100866.38669444062
4,185.0377859755571,209.87,25.841507515234127,24,95,100380.37290303339
4,34.79620172229254,1429.53,85.77418977123003,4,65,90887.06436084857
4,197.35741719920165,1329.79,57.21417425692287,16,81,95605.45428417693
4,64.03230519550678,706.09,28.05884499402504,19,92,94416.29607643397
4,165.69777178836287,966.86,122.24953603749456,21,44,99151.03038058581
4,139.42713712880905,607.54,62.45813674844487,22,51,98975.13622163184
4,24.102079403185144,1830.36,211.57216081269945,22,50,93150.4884176589
4,168.66016183890454,1859.06,205.8319439663606,18,72,96429.92351965641
4,103.38100045294088,44.78,11.070732593911796,18,51,99774.95830034133
4,94.94224023117484,439.1,63.19341308332311,13,54,98265.22861638694
4,58.44597233854677,1212.77,201.91161047102395,22,85,94949.61280846037
4,51.019371824845486,1623.56,216.903211308734,14,91,93476.04926842952
4,205.87057763412992,216.99,4.391799154787337,6,30,100676.7653019093
4,126.11459409607642,435.02,88.63577209679451,2,44,97526.88341800647
4,131.9376016886042,1574.47,170.99484029089678,21,59,97318.45274243673
4,53.70653570996826,984.56,145.42980387698697,16,87,95726.28262804897
